e_id,src,dst,label,timestamp,feature_name,feature_value,shapley_value,explained_e_id,mode
0,754,300597,100049,0,6,2,0.0,0.0,862,exact
1,754,300597,100049,0,6,Structure,1.0,0.30368434985478243,862,exact
2,754,300597,100049,0,6,Timing,6.0,0.0,862,exact
3,755,300594,100049,0,6,2,0.0,0.0,862,exact
4,755,300594,100049,0,6,Structure,1.0,0.30368434985478276,862,exact
5,755,300594,100049,0,6,Timing,6.0,0.0,862,exact
6,759,200049,100049,0,6,2,0.0,0.0,862,exact
7,759,200049,100049,0,6,Structure,1.0,5.078273550669332,862,exact
8,759,200049,100049,0,6,Timing,6.0,0.0,862,exact
0,754,300597,100049,0,6,2,0.0,0.0,862,monte_carlo
1,754,300597,100049,0,6,Structure,1.0,0.29788559675216675,862,monte_carlo
2,754,300597,100049,0,6,Timing,6.0,0.0,862,monte_carlo
3,755,300594,100049,0,6,2,0.0,0.0,862,monte_carlo
4,755,300594,100049,0,6,Structure,1.0,0.3452334403991699,862,monte_carlo
5,755,300594,100049,0,6,Timing,6.0,0.0,862,monte_carlo
6,759,200049,100049,0,6,2,0.0,0.0,862,monte_carlo
7,759,200049,100049,0,6,Structure,1.0,5.01567268371582,862,monte_carlo
8,759,200049,100049,0,6,Timing,6.0,0.0,862,monte_carlo
0,432,300306,100025,0,4,2,0.0,0.0,610,exact
1,432,300306,100025,0,4,Structure,1.0,0.27738426923751675,610,exact
2,432,300306,100025,0,4,Timing,4.0,0.0,610,exact
3,433,300309,100025,0,4,2,0.0,0.0,610,exact
4,433,300309,100025,0,4,Structure,1.0,0.2773842692375174,610,exact
5,433,300309,100025,0,4,Timing,4.0,0.0,610,exact
6,436,200025,100025,0,4,2,0.0,0.0,610,exact
7,436,200025,100025,0,4,Structure,1.0,3.06097973187768,610,exact
8,436,200025,100025,0,4,Timing,4.0,0.0,610,exact
0,432,300306,100025,0,4,2,0.0,0.0,610,monte_carlo
1,432,300306,100025,0,4,Structure,1.0,0.275462806224823,610,monte_carlo
2,432,300306,100025,0,4,Timing,4.0,0.0,610,monte_carlo
3,433,300309,100025,0,4,2,0.0,0.0,610,monte_carlo
4,433,300309,100025,0,4,Structure,1.0,0.2758750915527344,610,monte_carlo
5,433,300309,100025,0,4,Timing,4.0,0.0,610,monte_carlo
6,436,200025,100025,0,4,2,0.0,0.0,610,monte_carlo
7,436,200025,100025,0,4,Structure,1.0,3.0218608379364014,610,monte_carlo
8,436,200025,100025,0,4,Timing,4.0,0.0,610,monte_carlo
0,866,300657,100054,0,7,2,0.0,0.0,1021,exact
1,866,300657,100054,0,7,Structure,1.0,0.31407094399134444,1021,exact
2,866,300657,100054,0,7,Timing,7.0,0.0,1021,exact
3,867,300654,100054,0,7,2,0.0,0.0,1021,exact
4,867,300654,100054,0,7,Structure,1.0,0.3140709439913448,1021,exact
5,867,300654,100054,0,7,Timing,7.0,0.0,1021,exact
6,880,200054,100054,0,7,2,0.0,0.0,1021,exact
7,880,200054,100054,0,7,Structure,1.0,6.036737982432012,1021,exact
8,880,200054,100054,0,7,Timing,7.0,0.0,1021,exact
0,866,300657,100054,0,7,2,0.0,0.0,1021,monte_carlo
1,866,300657,100054,0,7,Structure,1.0,0.3180500268936157,1021,monte_carlo
2,866,300657,100054,0,7,Timing,7.0,0.0,1021,monte_carlo
3,867,300654,100054,0,7,2,0.0,0.0,1021,monte_carlo
4,867,300654,100054,0,7,Structure,1.0,0.30836281180381775,1021,monte_carlo
5,867,300654,100054,0,7,Timing,7.0,0.0,1021,monte_carlo
6,880,200054,100054,0,7,2,0.0,0.0,1021,monte_carlo
7,880,200054,100054,0,7,Structure,1.0,6.031685829162598,1021,monte_carlo
8,880,200054,100054,0,7,Timing,7.0,0.0,1021,monte_carlo
0,1137,300885,100073,0,9,2,0.0,0.0,1193,exact
1,1137,300885,100073,0,9,Structure,1.0,0.3240927577018671,1193,exact
2,1137,300885,100073,0,9,Timing,9.0,0.0,1193,exact
3,1149,300882,100073,0,9,2,0.0,0.0,1193,exact
4,1149,300882,100073,0,9,Structure,1.0,0.32409275770186863,1193,exact
5,1149,300882,100073,0,9,Timing,9.0,0.0,1193,exact
6,1168,200073,100073,0,9,2,0.0,0.0,1193,exact
7,1168,200073,100073,0,9,Structure,1.0,7.893813880284555,1193,exact
8,1168,200073,100073,0,9,Timing,9.0,0.0,1193,exact
0,1137,300885,100073,0,9,2,0.0,0.0,1193,monte_carlo
1,1137,300885,100073,0,9,Structure,1.0,0.3519282937049866,1193,monte_carlo
2,1137,300885,100073,0,9,Timing,9.0,0.0,1193,monte_carlo
3,1149,300882,100073,0,9,2,0.0,0.0,1193,monte_carlo
4,1149,300882,100073,0,9,Structure,1.0,0.2933675944805145,1193,monte_carlo
5,1149,300882,100073,0,9,Timing,9.0,0.0,1193,monte_carlo
6,1168,200073,100073,0,9,2,0.0,0.0,1193,monte_carlo
7,1168,200073,100073,0,9,Structure,1.0,7.86567497253418,1193,monte_carlo
8,1168,200073,100073,0,9,Timing,9.0,0.0,1193,monte_carlo
0,194,300006,100000,0,2,2,0.0,0.0,287,exact
1,194,300006,100000,0,2,Structure,1.0,0.3411331971486386,287,exact
2,194,300006,100000,0,2,Timing,2.0,0.0,287,exact
3,195,200000,100000,0,2,2,0.0,0.0,287,exact
4,195,200000,100000,0,2,Structure,1.0,1.1178672711054518,287,exact
5,195,200000,100000,0,2,Timing,2.0,0.0,287,exact
6,197,300009,100000,0,2,2,0.0,0.0,287,exact
7,197,300009,100000,0,2,Structure,1.0,0.34113319714863777,287,exact
8,197,300009,100000,0,2,Timing,2.0,0.0,287,exact
0,194,300006,100000,0,2,2,0.0,0.0,287,monte_carlo
1,194,300006,100000,0,2,Structure,1.0,0.41111883521080017,287,monte_carlo
2,194,300006,100000,0,2,Timing,2.0,0.0,287,monte_carlo
3,195,200000,100000,0,2,2,0.0,0.0,287,monte_carlo
4,195,200000,100000,0,2,Structure,1.0,1.1109299659729004,287,monte_carlo
5,195,200000,100000,0,2,Timing,2.0,0.0,287,monte_carlo
6,197,300009,100000,0,2,2,0.0,0.0,287,monte_carlo
7,197,300009,100000,0,2,Structure,1.0,0.3946435749530792,287,monte_carlo
8,197,300009,100000,0,2,Timing,2.0,0.0,287,monte_carlo
0,441,300270,100022,0,4,2,0.0,0.0,625,exact
1,441,300270,100022,0,4,Structure,1.0,0.2773842692375164,625,exact
2,441,300270,100022,0,4,Timing,4.0,0.0,625,exact
3,448,300273,100022,0,4,2,0.0,0.0,625,exact
4,448,300273,100022,0,4,Structure,1.0,0.27738426923751763,625,exact
5,448,300273,100022,0,4,Timing,4.0,0.0,625,exact
6,453,200022,100022,0,4,2,0.0,0.0,625,exact
7,453,200022,100022,0,4,Structure,1.0,3.060979731877681,625,exact
8,453,200022,100022,0,4,Timing,4.0,0.0,625,exact
0,441,300270,100022,0,4,2,0.0,0.0,625,monte_carlo
1,441,300270,100022,0,4,Structure,1.0,0.21199332177639008,625,monte_carlo
2,441,300270,100022,0,4,Timing,4.0,0.0,625,monte_carlo
3,448,300273,100022,0,4,2,0.0,0.0,625,monte_carlo
4,448,300273,100022,0,4,Structure,1.0,0.255867600440979,625,monte_carlo
5,448,300273,100022,0,4,Timing,4.0,0.0,625,monte_carlo
6,453,200022,100022,0,4,2,0.0,0.0,625,monte_carlo
7,453,200022,100022,0,4,Structure,1.0,3.116657018661499,625,monte_carlo
8,453,200022,100022,0,4,Timing,4.0,0.0,625,monte_carlo
0,573,300369,100030,0,5,2,0.0,0.0,769,exact
1,573,300369,100030,0,5,Structure,1.0,0.2894690632820078,769,exact
2,573,300369,100030,0,5,Timing,5.0,0.0,769,exact
3,574,300366,100030,0,5,2,0.0,0.0,769,exact
4,574,300366,100030,0,5,Structure,1.0,0.2894690632820093,769,exact
5,574,300366,100030,0,5,Timing,5.0,0.0,769,exact
6,582,200030,100030,0,5,2,0.0,0.0,769,exact
7,582,200030,100030,0,5,Structure,1.0,4.086581548055058,769,exact
8,582,200030,100030,0,5,Timing,5.0,0.0,769,exact
0,573,300369,100030,0,5,2,0.0,0.0,769,monte_carlo
1,573,300369,100030,0,5,Structure,1.0,0.3503133952617645,769,monte_carlo
2,573,300369,100030,0,5,Timing,5.0,0.0,769,monte_carlo
3,574,300366,100030,0,5,2,0.0,0.0,769,monte_carlo
4,574,300366,100030,0,5,Structure,1.0,0.2625913619995117,769,monte_carlo
5,574,300366,100030,0,5,Timing,5.0,0.0,769,monte_carlo
6,582,200030,100030,0,5,2,0.0,0.0,769,monte_carlo
7,582,200030,100030,0,5,Structure,1.0,4.061417579650879,769,monte_carlo
8,582,200030,100030,0,5,Timing,5.0,0.0,769,monte_carlo
0,1044,200068,100068,0,8,2,0.0,0.0,1166,exact
1,1044,200068,100068,0,8,Structure,1.0,6.9721963723499005,1166,exact
2,1044,200068,100068,0,8,Timing,8.0,0.0,1166,exact
3,1047,300825,100068,0,8,2,0.0,0.0,1166,exact
4,1047,300825,100068,0,8,Structure,1.0,0.3204680005709321,1166,exact
5,1047,300825,100068,0,8,Timing,8.0,0.0,1166,exact
6,1048,300822,100068,0,8,2,0.0,0.0,1166,exact
7,1048,300822,100068,0,8,Structure,1.0,0.3204680005709326,1166,exact
8,1048,300822,100068,0,8,Timing,8.0,0.0,1166,exact
0,1044,200068,100068,0,8,2,0.0,0.0,1166,monte_carlo
1,1044,200068,100068,0,8,Structure,1.0,6.969439506530762,1166,monte_carlo
2,1044,200068,100068,0,8,Timing,8.0,0.0,1166,monte_carlo
3,1047,300825,100068,0,8,2,0.0,0.0,1166,monte_carlo
4,1047,300825,100068,0,8,Structure,1.0,0.4450434148311615,1166,monte_carlo
5,1047,300825,100068,0,8,Timing,8.0,0.0,1166,monte_carlo
6,1048,300822,100068,0,8,2,0.0,0.0,1166,monte_carlo
7,1048,300822,100068,0,8,Structure,1.0,0.28407031297683716,1166,monte_carlo
8,1048,300822,100068,0,8,Timing,8.0,0.0,1166,monte_carlo
0,317,200014,100014,0,3,2,0.0,0.0,470,exact
1,317,200014,100014,0,3,Structure,1.0,2.0373098651568062,470,exact
2,317,200014,100014,0,3,Timing,3.0,0.0,470,exact
3,321,300174,100014,0,3,2,0.0,0.0,470,exact
4,321,300174,100014,0,3,Structure,1.0,0.2859334746996577,470,exact
5,321,300174,100014,0,3,Timing,3.0,0.0,470,exact
6,322,300177,100014,0,3,2,0.0,0.0,470,exact
7,322,300177,100014,0,3,Structure,1.0,0.2859332561493022,470,exact
8,322,300177,100014,0,3,Timing,3.0,0.0,470,exact
0,317,200014,100014,0,3,2,0.0,0.0,470,monte_carlo
1,317,200014,100014,0,3,Structure,1.0,2.1387856006622314,470,monte_carlo
2,317,200014,100014,0,3,Timing,3.0,0.0,470,monte_carlo
3,321,300174,100014,0,3,2,0.0,0.0,470,monte_carlo
4,321,300174,100014,0,3,Structure,1.0,0.21066999435424805,470,monte_carlo
5,321,300174,100014,0,3,Timing,3.0,0.0,470,monte_carlo
6,322,300177,100014,0,3,2,0.0,0.0,470,monte_carlo
7,322,300177,100014,0,3,Structure,1.0,0.2980768382549286,470,monte_carlo
8,322,300177,100014,0,3,Timing,3.0,0.0,470,monte_carlo
0,710,300510,100042,0,6,2,0.0,0.0,891,exact
1,710,300510,100042,0,6,Structure,1.0,0.3036842703819265,891,exact
2,710,300510,100042,0,6,Timing,6.0,0.0,891,exact
3,720,200042,100042,0,6,2,0.0,0.0,891,exact
4,720,200042,100042,0,6,Structure,1.0,5.078274186452191,891,exact
5,720,200042,100042,0,6,Timing,6.0,0.0,891,exact
6,728,300513,100042,0,6,2,0.0,0.0,891,exact
7,728,300513,100042,0,6,Structure,1.0,0.3036842703819294,891,exact
8,728,300513,100042,0,6,Timing,6.0,0.0,891,exact
0,710,300510,100042,0,6,2,0.0,0.0,891,monte_carlo
1,710,300510,100042,0,6,Structure,1.0,0.2574149966239929,891,monte_carlo
2,710,300510,100042,0,6,Timing,6.0,0.0,891,monte_carlo
3,720,200042,100042,0,6,2,0.0,0.0,891,monte_carlo
4,720,200042,100042,0,6,Structure,1.0,5.082606792449951,891,monte_carlo
5,720,200042,100042,0,6,Timing,6.0,0.0,891,monte_carlo
6,728,300513,100042,0,6,2,0.0,0.0,891,monte_carlo
7,728,300513,100042,0,6,Structure,1.0,0.37776094675064087,891,monte_carlo
8,728,300513,100042,0,6,Timing,6.0,0.0,891,monte_carlo
0,1222,301005,100083,0,10,2,0.0,0.0,1251,exact
1,1222,301005,100083,0,10,Structure,1.0,0.32605114380518196,1251,exact
2,1222,301005,100083,0,10,Timing,10.0,0.0,1251,exact
3,1228,200083,100083,0,10,2,0.0,0.0,1251,exact
4,1228,200083,100083,0,10,Structure,1.0,8.80768224398299,1251,exact
5,1228,200083,100083,0,10,Timing,10.0,0.0,1251,exact
6,1238,301002,100083,0,10,2,0.0,0.0,1251,exact
7,1238,301002,100083,0,10,Structure,1.0,0.3260511438051846,1251,exact
8,1238,301002,100083,0,10,Timing,10.0,0.0,1251,exact
0,1222,301005,100083,0,10,2,0.0,0.0,1251,monte_carlo
1,1222,301005,100083,0,10,Structure,1.0,0.32885077595710754,1251,monte_carlo
2,1222,301005,100083,0,10,Timing,10.0,0.0,1251,monte_carlo
3,1228,200083,100083,0,10,2,0.0,0.0,1251,monte_carlo
4,1228,200083,100083,0,10,Structure,1.0,8.840689659118652,1251,monte_carlo
5,1228,200083,100083,0,10,Timing,10.0,0.0,1251,monte_carlo
6,1238,301002,100083,0,10,2,0.0,0.0,1251,monte_carlo
7,1238,301002,100083,0,10,Structure,1.0,0.29800257086753845,1251,monte_carlo
8,1238,301002,100083,0,10,Timing,10.0,0.0,1251,monte_carlo
0,609,300465,100038,0,5,2,0.0,0.0,743,exact
1,609,300465,100038,0,5,Structure,1.0,0.2894690632820078,743,exact
2,609,300465,100038,0,5,Timing,5.0,0.0,743,exact
3,615,300462,100038,0,5,2,0.0,0.0,743,exact
4,615,300462,100038,0,5,Structure,1.0,0.2894690632820093,743,exact
5,615,300462,100038,0,5,Timing,5.0,0.0,743,exact
6,620,200038,100038,0,5,2,0.0,0.0,743,exact
7,620,200038,100038,0,5,Structure,1.0,4.086581548055058,743,exact
8,620,200038,100038,0,5,Timing,5.0,0.0,743,exact
0,609,300465,100038,0,5,2,0.0,0.0,743,monte_carlo
1,609,300465,100038,0,5,Structure,1.0,0.2847944498062134,743,monte_carlo
2,609,300465,100038,0,5,Timing,5.0,0.0,743,monte_carlo
3,615,300462,100038,0,5,2,0.0,0.0,743,monte_carlo
4,615,300462,100038,0,5,Structure,1.0,0.26006922125816345,743,monte_carlo
5,615,300462,100038,0,5,Timing,5.0,0.0,743,monte_carlo
6,620,200038,100038,0,5,2,0.0,0.0,743,monte_carlo
7,620,200038,100038,0,5,Structure,1.0,4.06763219833374,743,monte_carlo
8,620,200038,100038,0,5,Timing,5.0,0.0,743,monte_carlo
0,873,300621,100051,0,7,2,0.0,0.0,1023,exact
1,873,300621,100051,0,7,Structure,1.0,0.31407094399134405,1023,exact
2,873,300621,100051,0,7,Timing,7.0,0.0,1023,exact
3,876,300618,100051,0,7,2,0.0,0.0,1023,exact
4,876,300618,100051,0,7,Structure,1.0,0.3140709439913442,1023,exact
5,876,300618,100051,0,7,Timing,7.0,0.0,1023,exact
6,883,200051,100051,0,7,2,0.0,0.0,1023,exact
7,883,200051,100051,0,7,Structure,1.0,6.03673798243201,1023,exact
8,883,200051,100051,0,7,Timing,7.0,0.0,1023,exact
0,873,300621,100051,0,7,2,0.0,0.0,1023,monte_carlo
1,873,300621,100051,0,7,Structure,1.0,0.38589099049568176,1023,monte_carlo
2,873,300621,100051,0,7,Timing,7.0,0.0,1023,monte_carlo
3,876,300618,100051,0,7,2,0.0,0.0,1023,monte_carlo
4,876,300618,100051,0,7,Structure,1.0,0.30967214703559875,1023,monte_carlo
5,876,300618,100051,0,7,Timing,7.0,0.0,1023,monte_carlo
6,883,200051,100051,0,7,2,0.0,0.0,1023,monte_carlo
7,883,200051,100051,0,7,Structure,1.0,5.883400917053223,1023,monte_carlo
8,883,200051,100051,0,7,Timing,7.0,0.0,1023,monte_carlo
0,1204,200088,100088,0,10,2,0.0,0.0,1256,exact
1,1204,200088,100088,0,10,Structure,1.0,8.80768183072424,1256,exact
2,1204,200088,100088,0,10,Timing,10.0,0.0,1256,exact
3,1212,301062,100088,0,10,2,0.0,0.0,1256,exact
4,1212,301062,100088,0,10,Structure,1.0,0.32605176369349015,1256,exact
5,1212,301062,100088,0,10,Timing,10.0,0.0,1256,exact
6,1215,301065,100088,0,10,2,0.0,0.0,1256,exact
7,1215,301065,100088,0,10,Structure,1.0,0.32605176369349037,1256,exact
8,1215,301065,100088,0,10,Timing,10.0,0.0,1256,exact
0,1204,200088,100088,0,10,2,0.0,0.0,1256,monte_carlo
1,1204,200088,100088,0,10,Structure,1.0,8.728981018066406,1256,monte_carlo
2,1204,200088,100088,0,10,Timing,10.0,0.0,1256,monte_carlo
3,1212,301062,100088,0,10,2,0.0,0.0,1256,monte_carlo
4,1212,301062,100088,0,10,Structure,1.0,0.32885119318962097,1256,monte_carlo
5,1212,301062,100088,0,10,Timing,10.0,0.0,1256,monte_carlo
6,1215,301065,100088,0,10,2,0.0,0.0,1256,monte_carlo
7,1215,301065,100088,0,10,Structure,1.0,0.2830360233783722,1256,monte_carlo
8,1215,301065,100088,0,10,Timing,10.0,0.0,1256,monte_carlo
0,292,300186,100015,0,3,2,0.0,0.0,473,exact
1,292,300186,100015,0,3,Structure,1.0,0.28593325614930243,473,exact
2,292,300186,100015,0,3,Timing,3.0,0.0,473,exact
3,293,300189,100015,0,3,2,0.0,0.0,473,exact
4,293,300189,100015,0,3,Structure,1.0,0.2859334746996577,473,exact
5,293,300189,100015,0,3,Timing,3.0,0.0,473,exact
6,307,200015,100015,0,3,2,0.0,0.0,473,exact
7,307,200015,100015,0,3,Structure,1.0,2.0373098651568062,473,exact
8,307,200015,100015,0,3,Timing,3.0,0.0,473,exact
0,292,300186,100015,0,3,2,0.0,0.0,473,monte_carlo
1,292,300186,100015,0,3,Structure,1.0,0.27322059869766235,473,monte_carlo
2,292,300186,100015,0,3,Timing,3.0,0.0,473,monte_carlo
3,293,300189,100015,0,3,2,0.0,0.0,473,monte_carlo
4,293,300189,100015,0,3,Structure,1.0,0.3283940255641937,473,monte_carlo
5,293,300189,100015,0,3,Timing,3.0,0.0,473,monte_carlo
6,307,200015,100015,0,3,2,0.0,0.0,473,monte_carlo
7,307,200015,100015,0,3,Structure,1.0,1.9801851511001587,473,monte_carlo
8,307,200015,100015,0,3,Timing,3.0,0.0,473,monte_carlo
0,168,300081,100006,0,2,2,0.0,0.0,335,exact
1,168,300081,100006,0,2,Structure,1.0,0.3411332408587115,335,exact
2,168,300081,100006,0,2,Timing,2.0,0.0,335,exact
3,169,300078,100006,0,2,2,0.0,0.0,335,exact
4,169,300078,100006,0,2,Structure,1.0,0.3411332408587124,335,exact
5,169,300078,100006,0,2,Timing,2.0,0.0,335,exact
6,184,200006,100006,0,2,2,0.0,0.0,335,exact
7,184,200006,100006,0,2,Structure,1.0,1.1178671757380172,335,exact
8,184,200006,100006,0,2,Timing,2.0,0.0,335,exact
0,168,300081,100006,0,2,2,0.0,0.0,335,monte_carlo
1,168,300081,100006,0,2,Structure,1.0,0.36251306533813477,335,monte_carlo
2,168,300081,100006,0,2,Timing,2.0,0.0,335,monte_carlo
3,169,300078,100006,0,2,2,0.0,0.0,335,monte_carlo
4,169,300078,100006,0,2,Structure,1.0,0.3122151792049408,335,monte_carlo
5,169,300078,100006,0,2,Timing,2.0,0.0,335,monte_carlo
6,184,200006,100006,0,2,2,0.0,0.0,335,monte_carlo
7,184,200006,100006,0,2,Structure,1.0,1.1176326274871826,335,monte_carlo
8,184,200006,100006,0,2,Timing,2.0,0.0,335,monte_carlo
0,328,300237,100019,0,3,2,0.0,0.0,481,exact
1,328,300237,100019,0,3,Structure,1.0,0.28593325614930115,481,exact
2,328,300237,100019,0,3,Timing,3.0,0.0,481,exact
3,329,300234,100019,0,3,2,0.0,0.0,481,exact
4,329,300234,100019,0,3,Structure,1.0,0.2859334746996581,481,exact
5,329,300234,100019,0,3,Timing,3.0,0.0,481,exact
6,334,200019,100019,0,3,2,0.0,0.0,481,exact
7,334,200019,100019,0,3,Structure,1.0,2.0373098651568053,481,exact
8,334,200019,100019,0,3,Timing,3.0,0.0,481,exact
0,328,300237,100019,0,3,2,0.0,0.0,481,monte_carlo
1,328,300237,100019,0,3,Structure,1.0,0.31250035762786865,481,monte_carlo
2,328,300237,100019,0,3,Timing,3.0,0.0,481,monte_carlo
3,329,300234,100019,0,3,2,0.0,0.0,481,monte_carlo
4,329,300234,100019,0,3,Structure,1.0,0.29165250062942505,481,monte_carlo
5,329,300234,100019,0,3,Timing,3.0,0.0,481,monte_carlo
6,334,200019,100019,0,3,2,0.0,0.0,481,monte_carlo
7,334,200019,100019,0,3,Structure,1.0,2.0054478645324707,481,monte_carlo
8,334,200019,100019,0,3,Timing,3.0,0.0,481,monte_carlo
0,442,200027,100027,0,4,2,0.0,0.0,628,exact
1,442,200027,100027,0,4,Structure,1.0,3.060979731877681,628,exact
2,442,200027,100027,0,4,Timing,4.0,0.0,628,exact
3,484,300330,100027,0,4,2,0.0,0.0,628,exact
4,484,300330,100027,0,4,Structure,1.0,0.27738426923751736,628,exact
5,484,300330,100027,0,4,Timing,4.0,0.0,628,exact
6,486,300333,100027,0,4,2,0.0,0.0,628,exact
7,486,300333,100027,0,4,Structure,1.0,0.2773842692375172,628,exact
8,486,300333,100027,0,4,Timing,4.0,0.0,628,exact
0,442,200027,100027,0,4,2,0.0,0.0,628,monte_carlo
1,442,200027,100027,0,4,Structure,1.0,3.104060411453247,628,monte_carlo
2,442,200027,100027,0,4,Timing,4.0,0.0,628,monte_carlo
3,484,300330,100027,0,4,2,0.0,0.0,628,monte_carlo
4,484,300330,100027,0,4,Structure,1.0,0.26914504170417786,628,monte_carlo
5,484,300330,100027,0,4,Timing,4.0,0.0,628,monte_carlo
6,486,300333,100027,0,4,2,0.0,0.0,628,monte_carlo
7,486,300333,100027,0,4,Structure,1.0,0.2540630102157593,628,monte_carlo
8,486,300333,100027,0,4,Timing,4.0,0.0,628,monte_carlo
0,711,200046,100046,0,6,2,0.0,0.0,905,exact
1,711,200046,100046,0,6,Structure,1.0,5.078273550669332,905,exact
2,711,200046,100046,0,6,Timing,6.0,0.0,905,exact
3,715,300558,100046,0,6,2,0.0,0.0,905,exact
4,715,300558,100046,0,6,Structure,1.0,0.3036843498547835,905,exact
5,715,300558,100046,0,6,Timing,6.0,0.0,905,exact
6,716,300561,100046,0,6,2,0.0,0.0,905,exact
7,716,300561,100046,0,6,Structure,1.0,0.3036843498547835,905,exact
8,716,300561,100046,0,6,Timing,6.0,0.0,905,exact
0,711,200046,100046,0,6,2,0.0,0.0,905,monte_carlo
1,711,200046,100046,0,6,Structure,1.0,5.0941925048828125,905,monte_carlo
2,711,200046,100046,0,6,Timing,6.0,0.0,905,monte_carlo
3,715,300558,100046,0,6,2,0.0,0.0,905,monte_carlo
4,715,300558,100046,0,6,Structure,1.0,0.389326810836792,905,monte_carlo
5,715,300558,100046,0,6,Timing,6.0,0.0,905,monte_carlo
6,716,300561,100046,0,6,2,0.0,0.0,905,monte_carlo
7,716,300561,100046,0,6,Structure,1.0,0.2422458678483963,905,monte_carlo
8,716,300561,100046,0,6,Timing,6.0,0.0,905,monte_carlo
0,1006,300789,100065,0,8,2,0.0,0.0,1139,exact
1,1006,300789,100065,0,8,Structure,1.0,0.320467682679491,1139,exact
2,1006,300789,100065,0,8,Timing,8.0,0.0,1139,exact
3,1017,200065,100065,0,8,2,0.0,0.0,1139,exact
4,1017,200065,100065,0,8,Structure,1.0,6.972196054458523,1139,exact
5,1017,200065,100065,0,8,Timing,8.0,0.0,1139,exact
6,1021,300786,100065,0,8,2,0.0,0.0,1139,exact
7,1021,300786,100065,0,8,Structure,1.0,0.32046768267949105,1139,exact
8,1021,300786,100065,0,8,Timing,8.0,0.0,1139,exact
0,1006,300789,100065,0,8,2,0.0,0.0,1139,monte_carlo
1,1006,300789,100065,0,8,Structure,1.0,0.35593298077583313,1139,monte_carlo
2,1006,300789,100065,0,8,Timing,8.0,0.0,1139,monte_carlo
3,1017,200065,100065,0,8,2,0.0,0.0,1139,monte_carlo
4,1017,200065,100065,0,8,Structure,1.0,6.928569793701172,1139,monte_carlo
5,1017,200065,100065,0,8,Timing,8.0,0.0,1139,monte_carlo
6,1021,300786,100065,0,8,2,0.0,0.0,1139,monte_carlo
7,1021,300786,100065,0,8,Structure,1.0,0.3437780439853668,1139,monte_carlo
8,1021,300786,100065,0,8,Timing,8.0,0.0,1139,monte_carlo
0,1076,300846,100070,0,9,2,0.0,0.0,1215,exact
1,1076,300846,100070,0,9,Structure,1.0,0.3240927577018672,1215,exact
2,1076,300846,100070,0,9,Timing,9.0,0.0,1215,exact
3,1152,300849,100070,0,9,2,0.0,0.0,1215,exact
4,1152,300849,100070,0,9,Structure,1.0,0.32409275770186863,1215,exact
5,1152,300849,100070,0,9,Timing,9.0,0.0,1215,exact
6,1156,200070,100070,0,9,2,0.0,0.0,1215,exact
7,1156,200070,100070,0,9,Structure,1.0,7.893813880284554,1215,exact
8,1156,200070,100070,0,9,Timing,9.0,0.0,1215,exact
0,1076,300846,100070,0,9,2,0.0,0.0,1215,monte_carlo
1,1076,300846,100070,0,9,Structure,1.0,0.400143027305603,1215,monte_carlo
2,1076,300846,100070,0,9,Timing,9.0,0.0,1215,monte_carlo
3,1152,300849,100070,0,9,2,0.0,0.0,1215,monte_carlo
4,1152,300849,100070,0,9,Structure,1.0,0.3316068947315216,1215,monte_carlo
5,1152,300849,100070,0,9,Timing,9.0,0.0,1215,monte_carlo
6,1156,200070,100070,0,9,2,0.0,0.0,1215,monte_carlo
7,1156,200070,100070,0,9,Structure,1.0,7.835373878479004,1215,monte_carlo
8,1156,200070,100070,0,9,Timing,9.0,0.0,1215,monte_carlo
0,1008,300762,100063,0,8,2,0.0,0.0,1186,exact
1,1008,300762,100063,0,8,Structure,1.0,0.3204676826794885,1186,exact
2,1008,300762,100063,0,8,Timing,8.0,0.0,1186,exact
3,1020,200063,100063,0,8,2,0.0,0.0,1186,exact
4,1020,200063,100063,0,8,Structure,1.0,6.972196054458522,1186,exact
5,1020,200063,100063,0,8,Timing,8.0,0.0,1186,exact
6,1049,300765,100063,0,8,2,0.0,0.0,1186,exact
7,1049,300765,100063,0,8,Structure,1.0,0.3204676826794911,1186,exact
8,1049,300765,100063,0,8,Timing,8.0,0.0,1186,exact
0,1008,300762,100063,0,8,2,0.0,0.0,1186,monte_carlo
1,1008,300762,100063,0,8,Structure,1.0,0.2976268529891968,1186,monte_carlo
2,1008,300762,100063,0,8,Timing,8.0,0.0,1186,monte_carlo
3,1020,200063,100063,0,8,2,0.0,0.0,1186,monte_carlo
4,1020,200063,100063,0,8,Structure,1.0,7.000438213348389,1186,monte_carlo
5,1020,200063,100063,0,8,Timing,8.0,0.0,1186,monte_carlo
6,1049,300765,100063,0,8,2,0.0,0.0,1186,monte_carlo
7,1049,300765,100063,0,8,Structure,1.0,0.3483644127845764,1186,monte_carlo
8,1049,300765,100063,0,8,Timing,8.0,0.0,1186,monte_carlo
0,1142,200076,100076,0,9,2,0.0,0.0,1229,exact
1,1142,200076,100076,0,9,Structure,1.0,7.893813880284556,1229,exact
2,1142,200076,100076,0,9,Timing,9.0,0.0,1229,exact
3,1145,300918,100076,0,9,2,0.0,0.0,1229,exact
4,1145,300918,100076,0,9,Structure,1.0,0.32409275770186824,1229,exact
5,1145,300918,100076,0,9,Timing,9.0,0.0,1229,exact
6,1148,300921,100076,0,9,2,0.0,0.0,1229,exact
